#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_bedford_adj;Bedfordian;;bedforder;;;;;;;;;;;x
c_bedford_park;Bedford Park;Bedford Park;Bedford Park;;Bedford Park;;;;;;;;;x
c_bedford_park_adj;Bedford Parkian;;Bedford Parker;;;;;;;;;;;x
c_beechhurst;Beechhurst;Beechhurst;Beechhurst;;Beechhurst;;;;;;;;;x
c_beechhurst_adj;Beechhurstian;;beechhurster;;;;;;;;;;;x
c_bellaire;Bellaire;Bellaire;Bellaire;;Bellaire;;;;;;;;;x
c_bellaire_adj;Bellairean;;bellairer;;;;;;;;;;;x
c_belle_harbor;Belle Harbor;Belle Harbor;Belle Harbor;;Belle Harbor;;;;;;;;;x
c_belle_harbor_adj;Belle Harborian;;Belle Harborer;;;;;;;;;;;x
c_bellerose;Bellerose;Bellerose;Bellerose;;Bellerose;;;;;;;;;x
c_bellerose_adj;Bellerosean;;belleroser;;;;;;;;;;;x
c_belmont;Belmont;Belmont;Belmont;;Belmont;;;;;;;;;x
c_belmont_adj;Belmontian;;belmonter;;;;;;;;;;;x
c_bergen_beach;Bergen Beach;Bergen Beach;Bergen Beach;;Bergen Beach;;;;;;;;;x
c_bergen_beach_adj;Bergen Beachian;;Bergen Beacher;;;;;;;;;;;x
c_blackwells_island;Blackwell's Island;Blackwell's Island;Blackwell's Island;;Blackwell's Island;;;;;;;;;x
c_blackwells_island_adj;Blackwells Islandian;;Blackwell's Islander;;;;;;;;;;;x
c_blissville;Blissville;Blissville;Blissville;;Blissville;;;;;;;;;x
c_blissville_adj;Blissvillean;;blissviller;;;;;;;;;;;x
c_bloomfield;Bloomfield;Bloomfield;Bloomfield;;Bloomfield;;;;;;;;;x
c_bloomfield_adj;Bloomfieldian;;bloomfielder;;;;;;;;;;;x
c_boerum_hill;Boerum Hill;Boerum Hill;Boerum Hill;;Boerum Hill;;;;;;;;;x
c_boerum_hill_adj;Boerum Hillian;;Boerum Hiller;;;;;;;;;;;x
c_botanical_garden;Botanical Garden;Botanical Garden;Botanical Garden;;Botanical Garden;;;;;;;;;x
c_botanical_garden_adj;Botanical Gardenian;;Botanical Gardener;;;;;;;;;;;x
c_breezy_point;Breezy Point;Breezy Point;Breezy Point;;Breezy Point;;;;;;;;;x
c_breezy_point_adj;Breezy Pointian;;Breezy Pointer;;;;;;;;;;;x
c_briarwood;Briarwood;Briarwood;Briarwood;;Briarwood;;;;;;;;;x
c_briarwood_adj;Briarwoodian;;briarwooder;;;;;;;;;;;x
c_brighton_beach;Brighton Beach;Brighton Beach;Brighton Beach;;Brighton Beach;;;;;;;;;x
c_brighton_beach_adj;Brighton Beachian;;Brighton Beacher;;;;;;;;;;;x
c_broad_channel;Broad Channel;Broad Channel;Broad Channel;;Broad Channel;;;;;;;;;x
c_broad_channel_adj;Broad Channelian;;Broad Channeler;;;;;;;;;;;x
c_broadway_junction;Broadway Junction;Broadway Junction;Broadway Junction;;Broadway Junction;;;;;;;;;x
c_broadway_junction_adj;Broadway Junctionian;;Broadway Junctioner;;;;;;;;;;;x
c_broadway_triangle;Broadway Triangle;Broadway Triangle;Broadway Triangle;;Broadway Triangle;;;;;;;;;x
c_broadway_triangle_adj;Broadway Trianglean;;Broadway Triangler;;;;;;;;;;;x
c_bronx_zoo;Bronx Zoo;Bronx Zoo;Bronx Zoo;;Bronx Zoo;;;;;;;;;x
c_bronx_zoo_adj;Bronx Zian;;Bronx Zer;;;;;;;;;;;x
c_brooklyn_bridge;Brooklyn Bridge;Brooklyn Bridge;Brooklyn Bridge;;Brooklyn Bridge;;;;;;;;;x
c_brooklyn_bridge_adj;Brooklyn Bridgean;;Brooklyn Bridger;;;;;;;;;;;x
c_brooklyn_heights;Brooklyn Heights;Brooklyn Heights;Brooklyn Heights;;Brooklyn Heights;;;;;;;;;x
c_brooklyn_heights_adj;Brooklyn Heightsian;;Brooklyn Heightser;;;;;;;;;;;x
c_brookville;Brookville;Brookville;Brookville;;Brookville;;;;;;;;;x
c_brookville_adj;Brookvillean;;brookviller;;;;;;;;;;;x
c_brownsville;Brownsville;Brownsville;Brownsville;;Brownsville;;;;;;;;;x
c_brownsville_adj;Brownsvillean;;brownsviller;;;;;;;;;;;x
c_bulls_head;Bull's Head;Bull's Head;Bull's Head;;Bull's Head;;;;;;;;;x
c_bulls_head_adj;Bulls Headian;;Bull's Header;;;;;;;;;;;x
c_cambria_heights;Cambria Heights;Cambria Heights;Cambria Heights;;Cambria Heights;;;;;;;;;x
c_cambria_heights_adj;Cambria Heightsian;;Cambria Heightser;;;;;;;;;;;x
c_canarsie_beach;Canarsie Beach;Canarsie Beach;Canarsie Beach;;Canarsie Beach;;;;;;;;;x
c_canarsie_beach_adj;Canarsie Beachian;;Canarsie Beacher;;;;;;;;;;;x
c_carroll_gardens;Carroll Gardens;Carroll Gardens;Carroll Gardens;;Carroll Gardens;;;;;;;;;x
c_carroll_gardens_adj;Carroll Gardensian;;Carroll Gardenser;;;;;;;;;;;x
c_castle_hill;Castle Hill;Castle Hill;Castle Hill;;Castle Hill;;;;;;;;;x
c_castle_hill_adj;Castle Hillian;;Castle Hiller;;;;;;;;;;;x
c_castleton_corners;Castleton Corners;Castleton Corners;Castleton Corners;;Castleton Corners;;;;;;;;;x
c_castleton_corners_adj;Castleton Cornersian;;Castleton Cornerser;;;;;;;;;;;x
c_catherine_slip;Catherine Slip;Catherine Slip;Catherine Slip;;Catherine Slip;;;;;;;;;x
c_catherine_slip_adj;Catherine Slipian;;Catherine Sliper;;;;;;;;;;;x
c_central_bowery;Central Bowery;Central Bowery;Central Bowery;;Central Bowery;;;;;;;;;x
c_central_bowery_adj;Central Bowerian;;Central Bowerer;;;;;;;;;;;x
c_central_bushwick;Central Bushwick;Central Bushwick;Central Bushwick;;Central Bushwick;;;;;;;;;x
c_central_bushwick_adj;Central Bushwickian;;Central Bushwicker;;;;;;;;;;;x
c_central_idlewild;Central Idlewild;Central Idlewild;Central Idlewild;;Central Idlewild;;;;;;;;;x
c_central_idlewild_adj;Central Idlewildian;;Central Idlewilder;;;;;;;;;;;x
c_central_jamaica;Central Jamaica;Central Jamaica;Central Jamaica;;Central Jamaica;;;;;;;;;x
c_central_jamaica_adj;Central Jamaican;;Central Jamaicer;;;;;;;;;;;x
c_central_park_north;Central Park North;Central Park North;Central Park North;;Central Park North;;;;;;;;;x
c_central_park_north_adj;Central Park Northian;;Central Park Norther;;;;;;;;;;;x
c_central_park_west;Central Park West;Central Park West;Central Park West;;Central Park West;;;;;;;;;x
c_central_park_west_adj;Central Park Westian;;Central Park Wester;;;;;;;;;;;x
c_chambers_st;Chambers St;Chambers St;Chambers St;;Chambers St;;;;;;;;;x
c_chambers_st_adj;Chambers Stian;;Chambers Ster;;;;;;;;;;;x
c_charleston;Charleston;Charleston;Charleston;;Charleston;;;;;;;;;x
c_charleston_adj;Charlestonian;;charlestoner;;;;;;;;;;;x
c_charlotte_gardens;Charlotte Gardens;Charlotte Gardens;Charlotte Gardens;;Charlotte Gardens;;;;;;;;;x
c_charlotte_gardens_adj;Charlotte Gardensian;;Charlotte Gardenser;;;;;;;;;;;x
c_chelsea;Chelsea;Chelsea;Chelsea;;Chelsea;;;;;;;;;x
c_chelsea_adj;Chelsean;;chelser;;;;;;;;;;;x
c_chelsea_2;Chelsea;Chelsea;Chelsea;;Chelsea;;;;;;;;;x
c_chelsea_2_adj;Chelsean;;chelser;;;;;;;;;;;x
c_chelsea_waterfront;Chelsea Waterfront;Chelsea Waterfront;Chelsea Waterfront;;Chelsea Waterfront;;;;;;;;;x
c_chelsea_waterfront_adj;Chelsea Waterfrontian;;Chelsea Waterfronter;;;;;;;;;;;x
c_christopher_st;Christopher St;Christopher St;Christopher St;;Christopher St;;;;;;;;;x
c_christopher_st_adj;Christopher Stian;;Christopher Ster;;;;;;;;;;;x
c_city_hall;City Hall;City Hall;City Hall;;City Hall;;;;;;;;;x
c_city_hall_adj;City Hallian;;City Haller;;;;;;;;;;;x
c_city_island;City Island;City Island;City Island;;City Island;;;;;;;;;x
c_city_island_adj;City Islandian;;City Islander;;;;;;;;;;;x
c_city_line;City Line;City Line;City Line;;City Line;;;;;;;;;x
c_city_line_adj;City Linean;;City Liner;;;;;;;;;;;x
c_claremont_village;Claremont Village;Claremont Village;Claremont Village;;Claremont Village;;;;;;;;;x
c_claremont_village_adj;Claremont Villagean;;Claremont Villager;;;;;;;;;;;x
c_clason_point;Clason Point;Clason Point;Clason Point;;Clason Point;;;;;;;;;x
c_clason_point_adj;Clason Pointian;;Clason Pointer;;;;;;;;;;;x
c_clearview;Clearview;Clearview;Clearview;;Clearview;;;;;;;;;x
c_clearview_adj;Clearviewian;;clearviewer;;;;;;;;;;;x
c_clifton;Clifton;Clifton;Clifton;;Clifton;;;;;;;;;x
c_clifton_adj;Cliftonian;;cliftoner;;;;;;;;;;;x
c_clinton_hill;Clinton Hill;Clinton Hill;Clinton Hill;;Clinton Hill;;;;;;;;;x
c_clinton_hill_adj;Clinton Hillian;;Clinton Hiller;;;;;;;;;;;x
c_co_op_city;Co-op City;Co-op City;Co-op City;;Co-op City;;;;;;;;;x
c_co_op_city_adj;Co-op Citian;;Co-op Citer;;;;;;;;;;;x
c_cobble_hill;Cobble Hill;Cobble Hill;Cobble Hill;;Cobble Hill;;;;;;;;;x
c_cobble_hill_adj;Cobble Hillian;;Cobble Hiller;;;;;;;;;;;x
c_college_point;College Point;College Point;College Point;;College Point;;;;;;;;;x
c_college_point_adj;College Pointian;;College Pointer;;;;;;;;;;;x
c_columbus_circle;Columbus Circle;Columbus Circle;Columbus Circle;;Columbus Circle;;;;;;;;;x
c_columbus_circle_adj;Columbus Circlean;;Columbus Circler;;;;;;;;;;;x
c_concord;Concord;Concord;Concord;;Concord;;;;;;;;;x
c_concord_adj;Concordian;;concorder;;;;;;;;;;;x
c_concourse;Concourse;Concourse;Concourse;;Concourse;;;;;;;;;x
c_concourse_adj;Concoursean;;concourser;;;;;;;;;;;x
c_concourse_village;Concourse Village;Concourse Village;Concourse Village;;Concourse Village;;;;;;;;;x
c_concourse_village_adj;Concourse Villagean;;Concourse Villager;;;;;;;;;;;x
c_concourse_waterfront;Concourse Waterfront;Concourse Waterfront;Concourse Waterfront;;Concourse Waterfront;;;;;;;;;x
c_concourse_waterfront_adj;Concourse Waterfrontian;;Concourse Waterfronter;;;;;;;;;;;x
c_coney;Coney;Coney;Coney;;Coney;;;;;;;;;x
c_coney_adj;Coneian;;coneer;;;;;;;;;;;x
c_corona;Corona;Corona;Corona;;Corona;;;;;;;;;x
c_corona_adj;Coronan;;coroner;;;;;;;;;;;x
c_cortlandt_st;Cortlandt St;Cortlandt St;Cortlandt St;;Cortlandt St;;;;;;;;;x
c_cortlandt_st_adj;Cortlandt Stian;;Cortlandt Ster;;;;;;;;;;;x
c_country_club;Country Club;Country Club;Country Club;;Country Club;;;;;;;;;x
c_country_club_adj;Country Clubian;;Country Cluber;;;;;;;;;;;x
c_cross_bay;Cross Bay;Cross Bay;Cross Bay;;Cross Bay;;;;;;;;;x
c_cross_bay_adj;Cross Baian;;Cross Baer;;;;;;;;;;;x
c_crown_heights;Crown Heights;Crown Heights;Crown Heights;;Crown Heights;;;;;;;;;x
c_crown_heights_adj;Crown Heightsian;;Crown Heightser;;;;;;;;;;;x
c_cypress_hills;Cypress Hills;Cypress Hills;Cypress Hills;;Cypress Hills;;;;;;;;;x
c_cypress_hills_adj;Cypress Hillsian;;Cypress Hillser;;;;;;;;;;;x
c_d_u_m_b_o_;D.U.M.B.O.;D.U.M.B.O.;D.U.M.B.O.;;D.U.M.B.O.;;;;;;;;;x
c_d_u_m_b_o__adj;D.U.M.B.O.ian;;d.u.m.b.o.er;;;;;;;;;;;x
c_diamond_district;Diamond District;Diamond District;Diamond District;;Diamond District;;;;;;;;;x
c_diamond_district_adj;Diamond Districtian;;Diamond Districter;;;;;;;;;;;x
c_ditmars;Ditmars;Ditmars;Ditmars;;Ditmars;;;;;;;;;x
c_ditmars_adj;Ditmarsian;;ditmarser;;;;;;;;;;;x
c_douglaston;Douglaston;Douglaston;Douglaston;;Douglaston;;;;;;;;;x
c_douglaston_adj;Douglastonian;;douglastoner;;;;;;;;;;;x
c_downtown;Downtown;Downtown;Downtown;;Downtown;;;;;;;;;x
c_downtown_adj;Downtownian;;downtowner;;;;;;;;;;;x
c_dyckman_st;Dyckman St;Dyckman St;Dyckman St;;Dyckman St;;;;;;;;;x
c_dyckman_st_adj;Dyckman Stian;;Dyckman Ster;;;;;;;;;;;x
c_dyker_beach;Dyker Beach;Dyker Beach;Dyker Beach;;Dyker Beach;;;;;;;;;x
c_dyker_beach_adj;Dyker Beachian;;Dyker Beacher;;;;;;;;;;;x
c_dyker_heights;Dyker Heights;Dyker Heights;Dyker Heights;;Dyker Heights;;;;;;;;;x
c_dyker_heights_adj;Dyker Heightsian;;Dyker Heightser;;;;;;;;;;;x
c_east_102nd_st;East 102nd St;East 102nd St;East 102nd St;;East 102nd St;;;;;;;;;x
c_east_102nd_st_adj;East 102nd Stian;;East 102nd Ster;;;;;;;;;;;x
c_east_106th_st;East 106th St;East 106th St;East 106th St;;East 106th St;;;;;;;;;x
c_east_106th_st_adj;East 106th Stian;;East 106th Ster;;;;;;;;;;;x
c_east_110th_st;East 110th St;East 110th St;East 110th St;;East 110th St;;;;;;;;;x
c_east_110th_st_adj;East 110th Stian;;East 110th Ster;;;;;;;;;;;x
c_east_116th_st;East 116th St;East 116th St;East 116th St;;East 116th St;;;;;;;;;x
c_east_116th_st_adj;East 116th Stian;;East 116th Ster;;;;;;;;;;;x
c_east_120th_st;East 120th St;East 120th St;East 120th St;;East 120th St;;;;;;;;;x
c_east_120th_st_adj;East 120th Stian;;East 120th Ster;;;;;;;;;;;x
c_east_124th_st;East 124th St;East 124th St;East 124th St;;East 124th St;;;;;;;;;x
c_east_124th_st_adj;East 124th Stian;;East 124th Ster;;;;;;;;;;;x
c_east_125th_st;East 125th St;East 125th St;East 125th St;;East 125th St;;;;;;;;;x
c_east_125th_st_adj;East 125th Stian;;East 125th Ster;;;;;;;;;;;x
c_east_135th_st;East 135th St;East 135th St;East 135th St;;East 135th St;;;;;;;;;x
c_east_135th_st_adj;East 135th Stian;;East 135th Ster;;;;;;;;;;;x
c_east_142nd_st;East 142nd St;East 142nd St;East 142nd St;;East 142nd St;;;;;;;;;x
c_east_142nd_st_adj;East 142nd Stian;;East 142nd Ster;;;;;;;;;;;x
c_east_145th_st;East 145th St;East 145th St;East 145th St;;East 145th St;;;;;;;;;x
c_east_145th_st_adj;East 145th Stian;;East 145th Ster;;;;;;;;;;;x
c_east_150th_st;East 150th St;East 150th St;East 150th St;;East 150th St;;;;;;;;;x
c_east_150th_st_adj;East 150th Stian;;East 150th Ster;;;;;;;;;;;x
c_east_160th_st;East 160th St;East 160th St;East 160th St;;East 160th St;;;;;;;;;x
c_east_160th_st_adj;East 160th Stian;;East 160th Ster;;;;;;;;;;;x
c_east_42nd_st;East 42nd St;East 42nd St;East 42nd St;;East 42nd St;;;;;;;;;x
c_east_42nd_st_adj;East 42nd Stian;;East 42nd Ster;;;;;;;;;;;x
c_east_4th_st;East 4th St;East 4th St;East 4th St;;East 4th St;;;;;;;;;x
c_east_4th_st_adj;East 4th Stian;;East 4th Ster;;;;;;;;;;;x
c_east_50th_st;East 50th St;East 50th St;East 50th St;;East 50th St;;;;;;;;;x
c_east_50th_st_adj;East 50th Stian;;East 50th Ster;;;;;;;;;;;x
c_east_57th_st;East 57th St;East 57th St;East 57th St;;East 57th St;;;;;;;;;x
c_east_57th_st_adj;East 57th Stian;;East 57th Ster;;;;;;;;;;;x
c_east_62nd_st;East 62nd St;East 62nd St;East 62nd St;;East 62nd St;;;;;;;;;x
c_east_62nd_st_adj;East 62nd Stian;;East 62nd Ster;;;;;;;;;;;x
c_east_63rd_st;East 63rd St;East 63rd St;East 63rd St;;East 63rd St;;;;;;;;;x
c_east_63rd_st_adj;East 63rd Stian;;East 63rd Ster;;;;;;;;;;;x
c_east_65th_st;East 65th St;East 65th St;East 65th St;;East 65th St;;;;;;;;;x
c_east_65th_st_adj;East 65th Stian;;East 65th Ster;;;;;;;;;;;x
c_east_66th_st;East 66th St;East 66th St;East 66th St;;East 66th St;;;;;;;;;x
c_east_66th_st_adj;East 66th Stian;;East 66th Ster;;;;;;;;;;;x
c_east_70th_st;East 70th St;East 70th St;East 70th St;;East 70th St;;;;;;;;;x
c_east_70th_st_adj;East 70th Stian;;East 70th Ster;;;;;;;;;;;x
c_east_71st_st;East 71st St;East 71st St;East 71st St;;East 71st St;;;;;;;;;x
c_east_71st_st_adj;East 71st Stian;;East 71st Ster;;;;;;;;;;;x
c_east_73rd_st;East 73rd St;East 73rd St;East 73rd St;;East 73rd St;;;;;;;;;x
c_east_73rd_st_adj;East 73rd Stian;;East 73rd Ster;;;;;;;;;;;x
c_east_76th_st;East 76th St;East 76th St;East 76th St;;East 76th St;;;;;;;;;x
c_east_76th_st_adj;East 76th Stian;;East 76th Ster;;;;;;;;;;;x
c_east_79th_st;East 79th St;East 79th St;East 79th St;;East 79th St;;;;;;;;;x
c_east_79th_st_adj;East 79th Stian;;East 79th Ster;;;;;;;;;;;x
c_east_86th_st;East 86th St;East 86th St;East 86th St;;East 86th St;;;;;;;;;x
c_east_86th_st_adj;East 86th Stian;;East 86th Ster;;;;;;;;;;;x
c_east_90th_st;East 90th St;East 90th St;East 90th St;;East 90th St;;;;;;;;;x
c_east_90th_st_adj;East 90th Stian;;East 90th Ster;;;;;;;;;;;x
c_east_91st_st;East 91st St;East 91st St;East 91st St;;East 91st St;;;;;;;;;x
c_east_91st_st_adj;East 91st Stian;;East 91st Ster;;;;;;;;;;;x
c_east_96th_st;East 96th St;East 96th St;East 96th St;;East 96th St;;;;;;;;;x
c_east_96th_st_adj;East 96th Stian;;East 96th Ster;;;;;;;;;;;x
c_east_97th_st;East 97th St;East 97th St;East 97th St;;East 97th St;;;;;;;;;x
c_east_97th_st_adj;East 97th Stian;;East 97th Ster;;;;;;;;;;;x
c_east_bath_beach;East Bath Beach;East Bath Beach;East Bath Beach;;East Bath Beach;;;;;;;;;x
c_east_bath_beach_adj;East Bath Beachian;;East Bath Beacher;;;;;;;;;;;x
c_east_bensonhurst;East Bensonhurst;East Bensonhurst;East Bensonhurst;;East Bensonhurst;;;;;;;;;x
c_east_bensonhurst_adj;East Bensonhurstian;;East Bensonhurster;;;;;;;;;;;x
c_east_borough_park;East Borough Park;East Borough Park;East Borough Park;;East Borough Park;;;;;;;;;x
c_east_borough_park_adj;East Borough Parkian;;East Borough Parker;;;;;;;;;;;x
c_east_broadway;East Broadway;East Broadway;East Broadway;;East Broadway;;;;;;;;;x
c_east_broadway_adj;East Broadwaian;;East Broadwaer;;;;;;;;;;;x
c_east_canarsie;East Canarsie;East Canarsie;East Canarsie;;East Canarsie;;;;;;;;;x
c_east_canarsie_adj;East Canarsiean;;East Canarser;;;;;;;;;;;x
c_east_elmhurst;East Elmhurst;East Elmhurst;East Elmhurst;;East Elmhurst;;;;;;;;;x
c_east_elmhurst_adj;East Elmhurstian;;East Elmhurster;;;;;;;;;;;x
c_east_end_ave;East End Ave;East End Ave;East End Ave;;East End Ave;;;;;;;;;x
c_east_end_ave_adj;East End Avean;;East End Aver;;;;;;;;;;;x
c_east_flatbush;East Flatbush;East Flatbush;East Flatbush;;East Flatbush;;;;;;;;;x
c_east_flatbush_adj;East Flatbushian;;East Flatbusher;;;;;;;;;;;x
c_east_glendale;East Glendale;East Glendale;East Glendale;;East Glendale;;;;;;;;;x
c_east_glendale_adj;East Glendalean;;East Glendaler;;;;;;;;;;;x
c_east_greenpoint;East Greenpoint;East Greenpoint;East Greenpoint;;East Greenpoint;;;;;;;;;x
c_east_greenpoint_adj;East Greenpointian;;East Greenpointer;;;;;;;;;;;x
c_east_hunts_point;East Hunts Point;East Hunts Point;East Hunts Point;;East Hunts Point;;;;;;;;;x
c_east_hunts_point_adj;East Hunts Pointian;;East Hunts Pointer;;;;;;;;;;;x
c_east_idlewild;East Idlewild;East Idlewild;East Idlewild;;East Idlewild;;;;;;;;;x
c_east_idlewild_adj;East Idlewildian;;East Idlewilder;;;;;;;;;;;x
c_east_jamaica;East Jamaica;East Jamaica;East Jamaica;;East Jamaica;;;;;;;;;x
c_east_jamaica_adj;East Jamaican;;East Jamaicer;;;;;;;;;;;x
c_east_midwood;East Midwood;East Midwood;East Midwood;;East Midwood;;;;;;;;;x
c_east_midwood_adj;East Midwoodian;;East Midwooder;;;;;;;;;;;x
c_east_new_lots;East New Lots;East New Lots;East New Lots;;East New Lots;;;;;;;;;x
c_east_new_lots_adj;East New Lotsian;;East New Lotser;;;;;;;;;;;x
c_east_new_york;East New York;East New York;East New York;;East New York;;;;;;;;;x
c_east_new_york_adj;East New Yorkian;;East New Yorker;;;;;;;;;;;x
c_east_rochdale;East Rochdale;East Rochdale;East Rochdale;;East Rochdale;;;;;;;;;x
c_east_rochdale_adj;East Rochdalean;;East Rochdaler;;;;;;;;;;;x
c_east_schuylerville;East Schuylerville;East Schuylerville;East Schuylerville;;East Schuylerville;;;;;;;;;x
c_east_schuylerville_adj;East Schuylervillean;;East Schuylerviller;;;;;;;;;;;x
c_east_steinway;East Steinway;East Steinway;East Steinway;;East Steinway;;;;;;;;;x
c_east_steinway_adj;East Steinwaian;;East Steinwaer;;;;;;;;;;;x
c_east_tremont;East Tremont;East Tremont;East Tremont;;East Tremont;;;;;;;;;x
c_east_tremont_adj;East Tremontian;;East Tremonter;;;;;;;;;;;x
c_east_village;East Village;East Village;East Village;;East Village;;;;;;;;;x
c_east_village_adj;East Villagean;;East Villager;;;;;;;;;;;x
c_east_williamsburg;East Williamsburg;East Williamsburg;East Williamsburg;;East Williamsburg;;;;;;;;;x
c_east_williamsburg_adj;East Williamsburgian;;East Williamsburger;;;;;;;;;;;x
c_eastchester;Eastchester;Eastchester;Eastchester;;Eastchester;;;;;;;;;x
c_eastchester_adj;Eastchesterian;;eastchesterer;;;;;;;;;;;x
c_edenwald;Edenwald;Edenwald;Edenwald;;Edenwald;;;;;;;;;x
c_edenwald_adj;Edenwaldian;;edenwalder;;;;;;;;;;;x
c_edgemere;Edgemere;Edgemere;Edgemere;;Edgemere;;;;;;;;;x
c_edgemere_adj;Edgemerean;;edgemerer;;;;;;;;;;;x
c_edgewater_park;Edgewater Park;Edgewater Park;Edgewater Park;;Edgewater Park;;;;;;;;;x
c_edgewater_park_adj;Edgewater Parkian;;Edgewater Parker;;;;;;;;;;;x
c_elmhurst;Elmhurst;Elmhurst;Elmhurst;;Elmhurst;;;;;;;;;x
c_elmhurst_adj;Elmhurstian;;elmhurster;;;;;;;;;;;x
c_eltingville;Eltingville;Eltingville;Eltingville;;Eltingville;;;;;;;;;x
c_eltingville_adj;Eltingvillean;;eltingviller;;;;;;;;;;;x
c_emerson_hill;Emerson Hill;Emerson Hill;Emerson Hill;;Emerson Hill;;;;;;;;;x
c_emerson_hill_adj;Emerson Hillian;;Emerson Hiller;;;;;;;;;;;x
c_essex_st;Essex St;Essex St;Essex St;;Essex St;;;;;;;;;x
c_essex_st_adj;Essex Stian;;Essex Ster;;;;;;;;;;;x
c_far_rockaway;Far Rockaway;Far Rockaway;Far Rockaway;;Far Rockaway;;;;;;;;;x
c_far_rockaway_adj;Far Rockawaian;;Far Rockawaer;;;;;;;;;;;x
c_ferry_point;Ferry Point;Ferry Point;Ferry Point;;Ferry Point;;;;;;;;;x
c_ferry_point_adj;Ferry Pointian;;Ferry Pointer;;;;;;;;;;;x
c_fieldston;Fieldston;Fieldston;Fieldston;;Fieldston;;;;;;;;;x
c_fieldston_adj;Fieldstonian;;fieldstoner;;;;;;;;;;;x
c_five_points;Five Points;Five Points;Five Points;;Five Points;;;;;;;;;x
c_five_points_adj;Five Pointsian;;Five Pointser;;;;;;;;;;;x
c_flatbush;Flatbush;Flatbush;Flatbush;;Flatbush;;;;;;;;;x
c_flatbush_adj;Flatbushian;;flatbusher;;;;;;;;;;;x
c_flatiron_district;Flatiron District;Flatiron District;Flatiron District;;Flatiron District;;;;;;;;;x
c_flatiron_district_adj;Flatiron Districtian;;Flatiron Districter;;;;;;;;;;;x
c_flatlands;Flatlands;Flatlands;Flatlands;;Flatlands;;;;;;;;;x
c_flatlands_adj;Flatlandsian;;flatlandser;;;;;;;;;;;x
c_floral_park;Floral Park;Floral Park;Floral Park;;Floral Park;;;;;;;;;x
